QuestionOrder,Demo-ResponseID,Condition,Dataset,Task,Response,NormResponse,DatasetOrder,DatasetDuration,DatasetStartTime,TaskOrder,CorrectAnswer,NormCorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,Underestimated,ClustConf,filename,Stats-Q_TotalDuration,Stats-dataset_count,Stats-CompensationCondition,Stats-OperatingSystem,StatsScreenWidth,StatsScreenHeight,Demo-age,Demo-gender,Demo-lang,Demo-educ,Demo-educ_TEXT,Demo-acfield,Demo-acfieldother,Demo-dailytech_Computer,Demo-dailytech_Tablet,Demo-dailytech_SmartPhone,Demo-weeklygaming,Demo-expdataanal,Demo-expdatavis,Demo-expreadnetvis,Demo-expcreatenetvis,NetVisExperience,Attempt,NodeRank,MaxNodeRank,StatsNumPixels,AvgDeg,Density,LargeClust1,Modularity,NumClust,NumHighDegree,NumLinks,NumNodes,NumNodesClust1
1751,R_1FwEFC7xGiRfKsD,Fru,7,NumHighDegree,50,0.006843598731430479,3,219,782,9,84,0.012518778167250876,-0.005675179435820397,0.005675179435820397,0.4533333333333333,0.002457731656540944,under,NA,FacultyGrad,1148,3,GiftCard,Windows NT 10.0,1464,824,41,Female,English,Doctorate degree,NA,Other,Public health,6,NA,3,1,A lot,Some,Some,Some,High,NA,NA,NA,1206336,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1776,R_1GB8xZXRZM0Oy0Y,Fru,1,BC,69.71428571428571,1,1,452,800,1,69.71428571428571,1,0,0,0,0,correct,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,5,1,4,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1777,R_1GB8xZXRZM0Oy0Y,Fru,1,ClickHighDeg,26,0.25,1,452,800,2,29,1,-0.75,0.75,0.75,0.24303804868629444,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,1,2,5,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1778,R_1GB8xZXRZM0Oy0Y,Fru,1,NumClust,3,0.02531645569620253,1,452,800,3,3,0.02531645569620253,0,0,0,0,correct,Somewhat confident (51-75%),MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1779,R_1GB8xZXRZM0Oy0Y,Fru,1,NumHighDegree,26,0.1956521739130435,1,452,800,4,29,0.22826086956521738,-0.03260869565217389,0.03260869565217389,0.14285714285714277,0.013935777943292465,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1780,R_1GB8xZXRZM0Oy0Y,Fru,1,NumNodes,30,0.574468085106383,1,452,800,5,30,0.574468085106383,0,0,0,0,correct,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1781,R_1GB8xZXRZM0Oy0Y,Fru,1,LargeClust1,30,0.2553191489361702,1,452,800,6,60,0.574468085106383,-0.31914893617021284,0.31914893617021284,0.5555555555555556,0.12029383156253645,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1782,R_1GB8xZXRZM0Oy0Y,Fru,1,NumLinks,560,0.5546558704453441,1,452,800,8,337,0.32894736842105265,0.2257085020242915,0.2257085020242915,0.6861538461538461,0.08838719855542412,over,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1783,R_1GB8xZXRZM0Oy0Y,Fru,1,AvgDeg,15,0.02414486921529175,1,452,800,9,22.466666666666665,0.0391683433936955,-0.015023474178403752,0.015023474178403752,0.3835616438356164,0.006476086178553775,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1784,R_1GB8xZXRZM0Oy0Y,Fru,9,AvgDeg,2,0,2,327,1252,1,4.823218997361478,0.004721102002276718,-0.004721102002276718,0.004721102002276718,1,0.00204552377531027,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1785,R_1GB8xZXRZM0Oy0Y,Fru,9,BC,28300.564474216924,1,2,327,1252,2,28300.564474216924,1,0,0,0,0,correct,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,1,1,107,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1786,R_1GB8xZXRZM0Oy0Y,Fru,9,LargeClust1,10,0.1,2,327,1252,3,15.303430079155673,0.16629287598944592,-0.06629287598944592,0.06629287598944592,0.3986513288377628,0.027876507651540143,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1787,R_1GB8xZXRZM0Oy0Y,Fru,9,NumClust,10,0.008016032064128256,2,327,1252,4,19,0.017034068136272545,-0.009018036072144289,0.009018036072144289,0.5294117647058824,0.0038989292662469257,under,Somewhat doubtful (26-50%),MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1788,R_1GB8xZXRZM0Oy0Y,Fru,9,NumLinks,350,0.17293233082706766,2,327,1252,6,914,0.4556390977443609,-0.28270676691729324,0.28270676691729324,0.6204620462046205,0.10812738586441847,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1789,R_1GB8xZXRZM0Oy0Y,Fru,9,ClickHighDeg,34,1,2,327,1252,7,34,1,0,0,0,0,correct,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,1,1,21,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1790,R_1GB8xZXRZM0Oy0Y,Fru,9,NumHighDegree,24,0.1523809523809524,2,327,1252,8,34,0.24761904761904763,-0.09523809523809523,0.09523809523809523,0.3846153846153846,0.039508541283673655,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1791,R_1GB8xZXRZM0Oy0Y,Fru,9,NumNodes,150,0.1353001017293998,2,327,1252,9,379,0.36826042726347913,-0.23296032553407933,0.23296032553407933,0.6325966850828729,0.09094910199813176,under,NA,MTurkFinal,2147,3,NA,Windows NT 6.1,1366,768,38,Male,English,High School diploma,NA,Skipped,NA,6,2,2,5,A little,A little,None,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1848,R_1GDp8paSsr5HJTc,Ord,7,NumLinks,200,0.054441260744985676,1,100,381,1,932,0.2641833810888252,-0.20974212034383954,0.20974212034383954,0.7939262472885033,0.08269280201245773,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1849,R_1GDp8paSsr5HJTc,Ord,7,LargeClust1,23,0.1232876712328767,1,100,381,2,20,0.0821917808219178,0.0410958904109589,0.0410958904109589,0.5,0.017490732160335427,over,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1850,R_1GDp8paSsr5HJTc,Ord,7,AvgDeg,4,0.0013351134846461949,1,100,381,3,6.9037037037037035,0.003273500469762152,-0.001938386985115957,0.001938386985115957,0.5921450151057401,8.410159273422983e-4,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1851,R_1GDp8paSsr5HJTc,Ord,7,NumClust,6,0.012145748987854251,1,100,381,4,10,0.02834008097165992,-0.016194331983805668,0.016194331983805668,0.5714285714285714,0.006976768221372379,under,Somewhat confident (51-75%),MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1852,R_1GDp8paSsr5HJTc,Ord,7,ClickHighDeg,20,0.2,1,100,381,5,84,1,-0.8,0.8,0.8,0.25527250510330607,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,1,8,21,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1853,R_1GDp8paSsr5HJTc,Ord,7,NumHighDegree,10,0.007391763463569166,1,100,381,6,84,0.08553326293558607,-0.0781414994720169,0.0781414994720169,0.9135802469135803,0.032675763083636816,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1854,R_1GDp8paSsr5HJTc,Ord,7,NumNodes,80,0.15151515151515152,1,100,381,7,270,0.5353535353535354,-0.38383838383838387,0.38383838383838387,0.7169811320754718,0.14108537255885686,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,NA,NA,NA,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1855,R_1GDp8paSsr5HJTc,Ord,7,BC,6242.680236430233,0.31086317936112795,1,100,381,9,20081.761530136537,1,-0.689136820638872,0.689136820638872,0.689136820638872,0.22766482899189064,under,NA,MTurkFinal,695,3,NA,Windows NT 10.0,1536,864,29,Male,English,Bachelor’s degree,NA,Philosophy,NA,8,0,1,2,None,None,None,None,Low,4,4,33,1327104,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
1904,R_1GIwzHXFwM5GaAN,Ctrl,9,NumLinks,450,0.2222779729051681,2,361,695,1,914,0.45509282488710484,-0.23281485198193674,0.23281485198193674,0.5115766262403527,0.09089785777959333,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1905,R_1GIwzHXFwM5GaAN,Ctrl,9,AvgDeg,1,0,2,361,695,2,4.823218997361478,0.008514964359379682,-0.008514964359379682,0.008514964359379682,1,0.0036823466642903037,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1906,R_1GIwzHXFwM5GaAN,Ctrl,9,NumNodes,350,0.3473895582329317,2,361,695,3,379,0.37650602409638556,-0.029116465863453844,0.029116465863453844,0.0773333333333334,0.012464526968074338,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1907,R_1GIwzHXFwM5GaAN,Ctrl,9,NumHighDegree,20,0.10344827586206896,2,361,695,5,34,0.2,-0.09655172413793105,0.09655172413793105,0.4827586206896552,0.04002912208547658,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1908,R_1GIwzHXFwM5GaAN,Ctrl,9,NumClust,40,0.1417910447761194,2,361,695,6,19,0.06343283582089553,0.07835820895522387,0.07835820895522387,1.2352941176470587,0.03276304872775906,over,Somewhat confident (51-75%),MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1909,R_1GIwzHXFwM5GaAN,Ctrl,9,ClickHighDeg,27,0.7586206896551724,2,361,695,7,34,1,-0.24137931034482762,0.24137931034482762,0.24137931034482762,0.09390450286833119,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,1,2,21,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1910,R_1GIwzHXFwM5GaAN,Ctrl,9,LargeClust1,5,0.015625,2,361,695,8,15.303430079155673,0.1766160949868074,-0.1609910949868074,0.1609910949868074,0.911531279178338,0.06482888863355868,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1911,R_1GIwzHXFwM5GaAN,Ctrl,9,BC,12460.579249671891,0.4402943715495158,2,361,695,9,28300.56447421692,1,-0.5597056284504842,0.5597056284504842,0.5597056284504842,0.1930426393780777,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,1,9,107,2073600,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1912,R_1GIwzHXFwM5GaAN,Ctrl,1,AvgDeg,20,0.028622540250447227,3,277,1056,2,22.466666666666665,0.03303518187239117,-0.004412641621943943,0.004412641621943943,0.13357400722021648,0.001912170142141703,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1913,R_1GIwzHXFwM5GaAN,Ctrl,1,NumLinks,500,0.11709319169483341,3,277,1056,3,337,0.07774022211492033,0.03935296957991308,0.03935296957991308,0.5062111801242235,0.016763061232239772,over,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1914,R_1GIwzHXFwM5GaAN,Ctrl,1,LargeClust1,20,0.13978494623655913,3,277,1056,4,60,0.5698924731182796,-0.4301075268817205,0.4301075268817205,0.7547169811320755,0.15536869241315068,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1915,R_1GIwzHXFwM5GaAN,Ctrl,1,NumHighDegree,23,0.013131313131313131,3,277,1056,5,29,0.01919191919191919,-0.00606060606060606,0.00606060606060606,0.3157894736842105,0.002624143826148833,under,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1916,R_1GIwzHXFwM5GaAN,Ctrl,1,BC,69.71428571428572,1,3,277,1056,6,69.71428571428572,1,0,0,0,0,correct,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,1,1,4,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1917,R_1GIwzHXFwM5GaAN,Ctrl,1,NumClust,5,0.001799370220422852,3,277,1056,7,3,8.99685110211426e-4,8.99685110211426e-4,8.99685110211426e-4,1,3.9055261795979267e-4,over,Somewhat confident (51-75%),MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1918,R_1GIwzHXFwM5GaAN,Ctrl,1,ClickHighDeg,29,1,3,277,1056,8,29,1,0,0,0,0,correct,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,1,1,5,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1919,R_1GIwzHXFwM5GaAN,Ctrl,1,NumNodes,31,0.02195945945945946,3,277,1056,9,30,0.02027027027027027,0.0016891891891891893,0.0016891891891891893,0.08333333333333333,7.329866413428573e-4,over,NA,MTurkFinal,1400,3,NA,Windows NT 10.0,1920,1080,32,Male,English,Other,Associates degree,Computer sciences,NA,10,1,1,10,A little,A little,None,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1952,R_1gT7nIvUzX25mHB,Ctrl,9,AvgDeg,6,0.011135857461024499,2,74,290,1,4.823218997361478,0.008514964359379682,0.0026208931016448167,0.0026208931016448167,0.3077984817115253,0.0011367504108988052,over,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1953,R_1gT7nIvUzX25mHB,Ctrl,9,LargeClust1,33,0.453125,2,74,290,2,15.303430079155673,0.1766160949868074,0.2765089050131926,0.2765089050131926,1.5655929038281977,0.10602384881876592,over,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1954,R_1gT7nIvUzX25mHB,Ctrl,9,NumClust,4,0.007462686567164179,2,74,290,3,19,0.06343283582089553,-0.055970149253731345,0.055970149253731345,0.8823529411764706,0.023651641495501453,under,Somewhat confident (51-75%),MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1955,R_1gT7nIvUzX25mHB,Ctrl,9,NumLinks,70,0.03161063723030607,2,74,290,4,914,0.45509282488710484,-0.4234821876567988,0.4234821876567988,0.9305402425578831,0.1533520370953647,under,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1956,R_1gT7nIvUzX25mHB,Ctrl,9,ClickHighDeg,34,1,2,74,290,5,34,1,0,0,0,0,correct,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,1,1,21,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1957,R_1gT7nIvUzX25mHB,Ctrl,9,BC,24592.76765603674,0.8689850578224986,2,74,290,7,28300.56447421692,1,-0.13101494217750143,0.13101494217750143,0.13101494217750143,0.0534683425579665,under,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,2,2,107,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1958,R_1gT7nIvUzX25mHB,Ctrl,9,NumNodes,100,0.0963855421686747,2,74,290,8,379,0.37650602409638556,-0.2801204819277109,0.2801204819277109,0.7440000000000001,0.10725084634627521,under,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1959,R_1gT7nIvUzX25mHB,Ctrl,9,NumHighDegree,8,0.020689655172413793,2,74,290,9,34,0.2,-0.17931034482758623,0.17931034482758623,0.8965517241379312,0.07162810815717892,under,NA,MTurkFinal,467,3,NA,Windows NT 10.0,1366,768,27,Female,English,High School diploma,NA,Skipped,NA,9,0,3,0,None,A little,A little,None,Low,NA,NA,NA,1049088,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
1968,R_1gTNUJ6nCLdeazx,Ord,1,NumNodes,25,0.01812688821752266,1,101,177,1,30,0.023162134944612285,-0.005035246727089625,0.005035246727089625,0.21739130434782597,0.0021812927919898995,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1969,R_1gTNUJ6nCLdeazx,Ord,1,NumHighDegree,24,0.024390243902439025,1,101,177,2,29,0.03080872913992298,-0.006418485237483954,0.006418485237483954,0.20833333333333334,0.0027786050118740087,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1970,R_1gTNUJ6nCLdeazx,Ord,1,LargeClust1,52,0.49473684210526314,1,101,177,3,60,0.5789473684210527,-0.08421052631578951,0.08421052631578951,0.14545454545454553,0.03511361941632445,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1971,R_1gTNUJ6nCLdeazx,Ord,1,ClickHighDeg,29,1,1,101,177,4,29,1,0,0,0,0,correct,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,1,1,5,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1972,R_1gTNUJ6nCLdeazx,Ord,1,AvgDeg,12,0.02512562814070352,1,101,177,5,22.466666666666665,0.051423785594639865,-0.026298157453936346,0.026298157453936346,0.511400651465798,0.01127354920258482,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1973,R_1gTNUJ6nCLdeazx,Ord,1,NumClust,3,0.03,1,101,177,6,3,0.03,0,0,0,0,correct,Somewhat doubtful (26-50%),MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1974,R_1gTNUJ6nCLdeazx,Ord,1,BC,2.7142857142857135,0.03893442622950819,1,101,177,7,69.71428571428571,1,-0.9610655737704918,0.9610655737704918,0.9610655737704918,0.292492115774133,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,1,3,4,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1975,R_1gTNUJ6nCLdeazx,Ord,1,NumLinks,250,0.24623115577889448,1,101,177,8,337,0.3336683417085427,-0.08743718592964822,0.08743718592964822,0.26204819277108427,0.03640418002482512,under,NA,MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
1976,R_1gTNUJ6nCLdeazx,Ord,7,NumClust,6,0.012145748987854251,2,127,278,1,10,0.02834008097165992,-0.016194331983805668,0.016194331983805668,0.5714285714285714,0.006976768221372379,under,Very doubtful (0-25%),MTurkFinal,764,3,NA,Windows NT 10.0,1280,720,24,Female,English,Bachelor’s degree,NA,Biology,NA,9,0,4,40,None,None,None,None,Low,NA,NA,NA,921600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
